Using device: cuda
Loading data from /work/nvme/bemc/abagchi2/finance-diffusion/data/data_clean.pt...
  Shape: 150 months, 200 assets, 1 factors (subset of 350)
Epoch 1/1000  Loss: 0.905206
Epoch 2/1000  Loss: 0.645062
Epoch 3/1000  Loss: 0.444788
Epoch 4/1000  Loss: 0.303526
Epoch 5/1000  Loss: 0.194980
Epoch 6/1000  Loss: 0.117749
Epoch 7/1000  Loss: 0.084221
Epoch 8/1000  Loss: 0.070920
Epoch 9/1000  Loss: 0.070977
Epoch 10/1000  Loss: 0.040324
Epoch 11/1000  Loss: 0.040623
Epoch 12/1000  Loss: 0.051303
Epoch 13/1000  Loss: 0.054577
Epoch 14/1000  Loss: 0.054263
Epoch 15/1000  Loss: 0.035743
Epoch 16/1000  Loss: 0.046242
Epoch 17/1000  Loss: 0.053412
Epoch 18/1000  Loss: 0.060770
Epoch 19/1000  Loss: 0.056926
Epoch 20/1000  Loss: 0.046383
Epoch 21/1000  Loss: 0.041787
Epoch 22/1000  Loss: 0.061973
Epoch 23/1000  Loss: 0.040377
Epoch 24/1000  Loss: 0.042187
Epoch 25/1000  Loss: 0.030477
Epoch 26/1000  Loss: 0.028848
Epoch 27/1000  Loss: 0.034041
Epoch 28/1000  Loss: 0.054107
Epoch 29/1000  Loss: 0.061074
Epoch 30/1000  Loss: 0.053746
Epoch 31/1000  Loss: 0.036265
Epoch 32/1000  Loss: 0.066685
Epoch 33/1000  Loss: 0.057484
Epoch 34/1000  Loss: 0.080343
Epoch 35/1000  Loss: 0.067654
Epoch 36/1000  Loss: 0.019768
Epoch 37/1000  Loss: 0.052444
Epoch 38/1000  Loss: 0.036311
Epoch 39/1000  Loss: 0.036691
Epoch 40/1000  Loss: 0.049210
Epoch 41/1000  Loss: 0.046040
Epoch 42/1000  Loss: 0.049784
Epoch 43/1000  Loss: 0.038641
Epoch 44/1000  Loss: 0.043612
Epoch 45/1000  Loss: 0.023607
Epoch 46/1000  Loss: 0.035921
Epoch 47/1000  Loss: 0.060923
Epoch 48/1000  Loss: 0.021524
Epoch 49/1000  Loss: 0.038622
Epoch 50/1000  Loss: 0.036198
Epoch 51/1000  Loss: 0.074539
Epoch 52/1000  Loss: 0.044209
Epoch 53/1000  Loss: 0.066003
Epoch 54/1000  Loss: 0.062640
Epoch 55/1000  Loss: 0.067313
Epoch 56/1000  Loss: 0.043640
Epoch 57/1000  Loss: 0.031420
Epoch 58/1000  Loss: 0.069622
Epoch 59/1000  Loss: 0.025775
Epoch 60/1000  Loss: 0.029691
Epoch 61/1000  Loss: 0.028802
Epoch 62/1000  Loss: 0.047292
Epoch 63/1000  Loss: 0.043676
Epoch 64/1000  Loss: 0.072099
Epoch 65/1000  Loss: 0.048135
Epoch 66/1000  Loss: 0.024472
Epoch 67/1000  Loss: 0.061035
Epoch 68/1000  Loss: 0.072869
Epoch 69/1000  Loss: 0.041726
Epoch 70/1000  Loss: 0.040529
Epoch 71/1000  Loss: 0.045285
Epoch 72/1000  Loss: 0.041628
Epoch 73/1000  Loss: 0.025554
Epoch 74/1000  Loss: 0.035158
Epoch 75/1000  Loss: 0.023821
Epoch 76/1000  Loss: 0.041684
Epoch 77/1000  Loss: 0.040514
Epoch 78/1000  Loss: 0.032587
Epoch 79/1000  Loss: 0.054153
Epoch 80/1000  Loss: 0.059080
Epoch 81/1000  Loss: 0.081549
Epoch 82/1000  Loss: 0.061180
Epoch 83/1000  Loss: 0.064341
Epoch 84/1000  Loss: 0.050241
Epoch 85/1000  Loss: 0.053549
Epoch 86/1000  Loss: 0.028402
Epoch 87/1000  Loss: 0.039936
Epoch 88/1000  Loss: 0.047078
Epoch 89/1000  Loss: 0.060905
Epoch 90/1000  Loss: 0.035813
Epoch 91/1000  Loss: 0.063458
Epoch 92/1000  Loss: 0.068540
Epoch 93/1000  Loss: 0.045794
Epoch 94/1000  Loss: 0.037062
Epoch 95/1000  Loss: 0.070467
Epoch 96/1000  Loss: 0.033931
Epoch 97/1000  Loss: 0.036391
Epoch 98/1000  Loss: 0.028922
Epoch 99/1000  Loss: 0.032587
Epoch 100/1000  Loss: 0.047700
Epoch 101/1000  Loss: 0.035435
Epoch 102/1000  Loss: 0.041650
Epoch 103/1000  Loss: 0.051224
Epoch 104/1000  Loss: 0.071580
Epoch 105/1000  Loss: 0.038552
Epoch 106/1000  Loss: 0.030766
Epoch 107/1000  Loss: 0.053403
Epoch 108/1000  Loss: 0.039593
Epoch 109/1000  Loss: 0.040359
Epoch 110/1000  Loss: 0.031725
Epoch 111/1000  Loss: 0.031650
Epoch 112/1000  Loss: 0.041098
Epoch 113/1000  Loss: 0.041738
