Using device: cuda
Loading data from /work/nvme/bemc/abagchi2/finance-diffusion/data/data_clean.pt...
  Shape: 150 months, 200 assets, 11 factors (subset of 350)
Epoch 1/1000  Loss: 0.906598
Epoch 2/1000  Loss: 0.647675
Epoch 3/1000  Loss: 0.443870
Epoch 4/1000  Loss: 0.303231
Epoch 5/1000  Loss: 0.193388
Epoch 6/1000  Loss: 0.117294
Epoch 7/1000  Loss: 0.079150
Epoch 8/1000  Loss: 0.059896
Epoch 9/1000  Loss: 0.065899
Epoch 10/1000  Loss: 0.043486
Epoch 11/1000  Loss: 0.045960
Epoch 12/1000  Loss: 0.050902
Epoch 13/1000  Loss: 0.057552
Epoch 14/1000  Loss: 0.056083
Epoch 15/1000  Loss: 0.035560
Epoch 16/1000  Loss: 0.046805
Epoch 17/1000  Loss: 0.053353
Epoch 18/1000  Loss: 0.057669
Epoch 19/1000  Loss: 0.058365
Epoch 20/1000  Loss: 0.047174
Epoch 21/1000  Loss: 0.035707
Epoch 22/1000  Loss: 0.058839
Epoch 23/1000  Loss: 0.043440
Epoch 24/1000  Loss: 0.042807
Epoch 25/1000  Loss: 0.033319
Epoch 26/1000  Loss: 0.029982
Epoch 27/1000  Loss: 0.036841
Epoch 28/1000  Loss: 0.051799
Epoch 29/1000  Loss: 0.054370
Epoch 30/1000  Loss: 0.052946
Epoch 31/1000  Loss: 0.031936
Epoch 32/1000  Loss: 0.065795
Epoch 33/1000  Loss: 0.057140
Epoch 34/1000  Loss: 0.079193
Epoch 35/1000  Loss: 0.067813
Epoch 36/1000  Loss: 0.020428
Epoch 37/1000  Loss: 0.047500
Epoch 38/1000  Loss: 0.038430
Epoch 39/1000  Loss: 0.038556
Epoch 40/1000  Loss: 0.052231
Epoch 41/1000  Loss: 0.048002
Epoch 42/1000  Loss: 0.049527
Epoch 43/1000  Loss: 0.039600
Epoch 44/1000  Loss: 0.040444
Epoch 45/1000  Loss: 0.026818
Epoch 46/1000  Loss: 0.037759
Epoch 47/1000  Loss: 0.057633
Epoch 48/1000  Loss: 0.021206
Epoch 49/1000  Loss: 0.038961
Epoch 50/1000  Loss: 0.036941
Epoch 51/1000  Loss: 0.069456
Epoch 52/1000  Loss: 0.044008
Epoch 53/1000  Loss: 0.062999
Epoch 54/1000  Loss: 0.063745
Epoch 55/1000  Loss: 0.065856
Epoch 56/1000  Loss: 0.044817
Epoch 57/1000  Loss: 0.030516
Epoch 58/1000  Loss: 0.064220
Epoch 59/1000  Loss: 0.023278
Epoch 60/1000  Loss: 0.030984
Epoch 61/1000  Loss: 0.027743
Epoch 62/1000  Loss: 0.045945
Epoch 63/1000  Loss: 0.041936
Epoch 64/1000  Loss: 0.068775
Epoch 65/1000  Loss: 0.051657
Epoch 66/1000  Loss: 0.026271
Epoch 67/1000  Loss: 0.059948
Epoch 68/1000  Loss: 0.070478
Epoch 69/1000  Loss: 0.040673
Epoch 70/1000  Loss: 0.043297
Epoch 71/1000  Loss: 0.042039
Epoch 72/1000  Loss: 0.041840
Epoch 73/1000  Loss: 0.024749
Epoch 74/1000  Loss: 0.031154
Epoch 75/1000  Loss: 0.022349
Epoch 76/1000  Loss: 0.039720
Epoch 77/1000  Loss: 0.033658
Epoch 78/1000  Loss: 0.033215
Epoch 79/1000  Loss: 0.051282
Epoch 80/1000  Loss: 0.063286
Epoch 81/1000  Loss: 0.081190
Epoch 82/1000  Loss: 0.058650
Epoch 83/1000  Loss: 0.058510
Epoch 84/1000  Loss: 0.045915
Epoch 85/1000  Loss: 0.049477
Epoch 86/1000  Loss: 0.028152
Epoch 87/1000  Loss: 0.037323
Epoch 88/1000  Loss: 0.044333
Epoch 89/1000  Loss: 0.058670
Epoch 90/1000  Loss: 0.038556
Epoch 91/1000  Loss: 0.057168
Epoch 92/1000  Loss: 0.063679
Epoch 93/1000  Loss: 0.049566
Epoch 94/1000  Loss: 0.038427
Epoch 95/1000  Loss: 0.066114
Epoch 96/1000  Loss: 0.032035
Epoch 97/1000  Loss: 0.035016
Epoch 98/1000  Loss: 0.028607
Epoch 99/1000  Loss: 0.035115
Epoch 100/1000  Loss: 0.044755
Epoch 101/1000  Loss: 0.038732
Epoch 102/1000  Loss: 0.041937
Epoch 103/1000  Loss: 0.049243
Epoch 104/1000  Loss: 0.069283
