Using device: cuda
Loading data from /work/nvme/bemc/abagchi2/finance-diffusion/data/data_clean.pt...
  Shape: 150 months, 200 assets, 6 factors (subset of 350)
Epoch 1/1000  Loss: 0.906942
Epoch 2/1000  Loss: 0.647208
Epoch 3/1000  Loss: 0.444033
Epoch 4/1000  Loss: 0.303861
Epoch 5/1000  Loss: 0.191090
Epoch 6/1000  Loss: 0.113725
Epoch 7/1000  Loss: 0.075428
Epoch 8/1000  Loss: 0.062875
Epoch 9/1000  Loss: 0.074825
Epoch 10/1000  Loss: 0.044084
Epoch 11/1000  Loss: 0.041842
Epoch 12/1000  Loss: 0.050546
Epoch 13/1000  Loss: 0.055758
Epoch 14/1000  Loss: 0.053727
Epoch 15/1000  Loss: 0.035897
Epoch 16/1000  Loss: 0.049686
Epoch 17/1000  Loss: 0.057630
Epoch 18/1000  Loss: 0.059368
Epoch 19/1000  Loss: 0.056752
Epoch 20/1000  Loss: 0.046249
Epoch 21/1000  Loss: 0.037437
Epoch 22/1000  Loss: 0.061984
Epoch 23/1000  Loss: 0.043640
Epoch 24/1000  Loss: 0.042534
Epoch 25/1000  Loss: 0.031478
Epoch 26/1000  Loss: 0.029349
Epoch 27/1000  Loss: 0.036117
Epoch 28/1000  Loss: 0.052190
Epoch 29/1000  Loss: 0.054398
Epoch 30/1000  Loss: 0.048026
Epoch 31/1000  Loss: 0.032927
Epoch 32/1000  Loss: 0.067149
Epoch 33/1000  Loss: 0.062481
Epoch 34/1000  Loss: 0.074182
Epoch 35/1000  Loss: 0.070204
Epoch 36/1000  Loss: 0.020265
Epoch 37/1000  Loss: 0.052886
Epoch 38/1000  Loss: 0.037506
Epoch 39/1000  Loss: 0.040159
Epoch 40/1000  Loss: 0.045863
Epoch 41/1000  Loss: 0.049424
Epoch 42/1000  Loss: 0.046591
Epoch 43/1000  Loss: 0.039321
Epoch 44/1000  Loss: 0.040930
Epoch 45/1000  Loss: 0.026415
Epoch 46/1000  Loss: 0.035990
Epoch 47/1000  Loss: 0.059011
Epoch 48/1000  Loss: 0.022124
Epoch 49/1000  Loss: 0.039721
Epoch 50/1000  Loss: 0.035774
Epoch 51/1000  Loss: 0.073453
Epoch 52/1000  Loss: 0.045363
Epoch 53/1000  Loss: 0.064207
Epoch 54/1000  Loss: 0.062354
Epoch 55/1000  Loss: 0.067654
Epoch 56/1000  Loss: 0.039629
