Using device: cuda
Loading data from /work/nvme/bemc/abagchi2/finance-diffusion/data/data_clean.pt...
  Shape: 150 months, 200 assets, 170 factors (subset of 350)
Epoch 1/1000  Loss: 0.906580
Epoch 2/1000  Loss: 0.646376
Epoch 3/1000  Loss: 0.442293
Epoch 4/1000  Loss: 0.299945
Epoch 5/1000  Loss: 0.189133
Epoch 6/1000  Loss: 0.109182
Epoch 7/1000  Loss: 0.077106
Epoch 8/1000  Loss: 0.065012
Epoch 9/1000  Loss: 0.069780
Epoch 10/1000  Loss: 0.042331
Epoch 11/1000  Loss: 0.041129
Epoch 12/1000  Loss: 0.048583
Epoch 13/1000  Loss: 0.055539
Epoch 14/1000  Loss: 0.053742
Epoch 15/1000  Loss: 0.034569
Epoch 16/1000  Loss: 0.042613
Epoch 17/1000  Loss: 0.051021
Epoch 18/1000  Loss: 0.056339
Epoch 19/1000  Loss: 0.053025
Epoch 20/1000  Loss: 0.048533
Epoch 21/1000  Loss: 0.035980
Epoch 22/1000  Loss: 0.055741
Epoch 23/1000  Loss: 0.040272
Epoch 24/1000  Loss: 0.037772
Epoch 25/1000  Loss: 0.029704
Epoch 26/1000  Loss: 0.029950
Epoch 27/1000  Loss: 0.032776
Epoch 28/1000  Loss: 0.050200
Epoch 29/1000  Loss: 0.052387
Epoch 30/1000  Loss: 0.047873
Epoch 31/1000  Loss: 0.030647
Epoch 32/1000  Loss: 0.064037
Epoch 33/1000  Loss: 0.056681
Epoch 34/1000  Loss: 0.067163
Epoch 35/1000  Loss: 0.061869
Epoch 36/1000  Loss: 0.018015
Epoch 37/1000  Loss: 0.048602
Epoch 38/1000  Loss: 0.034483
Epoch 39/1000  Loss: 0.034888
Epoch 40/1000  Loss: 0.045066
Epoch 41/1000  Loss: 0.045075
Epoch 42/1000  Loss: 0.046742
Epoch 43/1000  Loss: 0.031532
Epoch 44/1000  Loss: 0.038325
Epoch 45/1000  Loss: 0.021572
Epoch 46/1000  Loss: 0.032600
Epoch 47/1000  Loss: 0.055281
Epoch 48/1000  Loss: 0.020226
Epoch 49/1000  Loss: 0.038528
Epoch 50/1000  Loss: 0.030624
Epoch 51/1000  Loss: 0.065639
Epoch 52/1000  Loss: 0.040265
Epoch 53/1000  Loss: 0.062887
Epoch 54/1000  Loss: 0.056111
Epoch 55/1000  Loss: 0.059253
Epoch 56/1000  Loss: 0.041779
Epoch 57/1000  Loss: 0.029673
Epoch 58/1000  Loss: 0.062015
Epoch 59/1000  Loss: 0.023610
Epoch 60/1000  Loss: 0.027847
Epoch 61/1000  Loss: 0.028341
Epoch 62/1000  Loss: 0.041132
Epoch 63/1000  Loss: 0.040897
Epoch 64/1000  Loss: 0.061973
Epoch 65/1000  Loss: 0.044392
Epoch 66/1000  Loss: 0.023569
