Strategy,sharpe,sortino,calmar,rtc
EW,0.6258281569324757,83.00206984077992,0.7652939675407295,-3.42725016366785e-07
Factordiff,-0.05910128591587694,-8.847445659280117,-0.04909566572665769,-32.10579741204778
Emp,0.5694615220583243,80.99919877940964,0.7112025666271489,-1.4539402971192317
ShrEmp,0.6722228581766191,98.54310484610788,0.854198628817607,3.3561255287064
