Using device: cuda
Loading data from /work/nvme/bemc/abagchi2/finance-diffusion/data/data_clean.pt...
  Shape: 150 months, 200 assets, 18 factors (subset of 350)
Epoch 1/1000  Loss: 0.906465
Epoch 2/1000  Loss: 0.647209
Epoch 3/1000  Loss: 0.444159
Epoch 4/1000  Loss: 0.305512
Epoch 5/1000  Loss: 0.199053
Epoch 6/1000  Loss: 0.119008
Epoch 7/1000  Loss: 0.079289
Epoch 8/1000  Loss: 0.064277
Epoch 9/1000  Loss: 0.070512
Epoch 10/1000  Loss: 0.044087
Epoch 11/1000  Loss: 0.040650
Epoch 12/1000  Loss: 0.049296
Epoch 13/1000  Loss: 0.057359
Epoch 14/1000  Loss: 0.056068
Epoch 15/1000  Loss: 0.036031
Epoch 16/1000  Loss: 0.045706
Epoch 17/1000  Loss: 0.049664
Epoch 18/1000  Loss: 0.054047
Epoch 19/1000  Loss: 0.052401
Epoch 20/1000  Loss: 0.046766
Epoch 21/1000  Loss: 0.039411
Epoch 22/1000  Loss: 0.059653
Epoch 23/1000  Loss: 0.040609
Epoch 24/1000  Loss: 0.039308
Epoch 25/1000  Loss: 0.031640
Epoch 26/1000  Loss: 0.031758
Epoch 27/1000  Loss: 0.034498
Epoch 28/1000  Loss: 0.053396
Epoch 29/1000  Loss: 0.058024
Epoch 30/1000  Loss: 0.053102
Epoch 31/1000  Loss: 0.032947
Epoch 32/1000  Loss: 0.071118
Epoch 33/1000  Loss: 0.055635
Epoch 34/1000  Loss: 0.073806
Epoch 35/1000  Loss: 0.065033
Epoch 36/1000  Loss: 0.020565
Epoch 37/1000  Loss: 0.049983
Epoch 38/1000  Loss: 0.039549
Epoch 39/1000  Loss: 0.036495
Epoch 40/1000  Loss: 0.049965
Epoch 41/1000  Loss: 0.051071
Epoch 42/1000  Loss: 0.049031
Epoch 43/1000  Loss: 0.039235
Epoch 44/1000  Loss: 0.041936
Epoch 45/1000  Loss: 0.026223
Epoch 46/1000  Loss: 0.034635
Epoch 47/1000  Loss: 0.058687
Epoch 48/1000  Loss: 0.022490
Epoch 49/1000  Loss: 0.040020
Epoch 50/1000  Loss: 0.037292
Epoch 51/1000  Loss: 0.071371
Epoch 52/1000  Loss: 0.045429
Epoch 53/1000  Loss: 0.063058
Epoch 54/1000  Loss: 0.065381
Epoch 55/1000  Loss: 0.065647
Epoch 56/1000  Loss: 0.044313
Epoch 57/1000  Loss: 0.030365
Epoch 58/1000  Loss: 0.067543
Epoch 59/1000  Loss: 0.023393
Epoch 60/1000  Loss: 0.028470
Epoch 61/1000  Loss: 0.029944
Epoch 62/1000  Loss: 0.044993
Epoch 63/1000  Loss: 0.042569
Epoch 64/1000  Loss: 0.070240
Epoch 65/1000  Loss: 0.050822
