Month,cumulative_return_pct,drawdown_pct
0.000000000000000000e+00,-7.435356114549252382e+00,0.000000000000000000e+00
1.000000000000000000e+00,-2.278129879655268297e+01,-1.657862228621141654e+01
2.000000000000000000e+00,-1.551584816867339711e+01,-8.729566402535768432e+00
3.000000000000000000e+00,-1.413810660150030074e+01,-7.241156239440214470e+00
4.000000000000000000e+00,-1.349882669042289329e+01,-6.550525471390747256e+00
5.000000000000000000e+00,-1.128466188887608013e+01,-4.158505464218620773e+00
6.000000000000000000e+00,-6.558197185095993476e+00,0.000000000000000000e+00
7.000000000000000000e+00,-1.077943419062111730e+01,-4.517503812972329946e+00
8.000000000000000000e+00,-8.663920122121492540e+00,-2.253512746293337976e+00
9.000000000000000000e+00,1.121187501335407788e+00,0.000000000000000000e+00
1.000000000000000000e+01,9.743397754839921987e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.394142186502149627e+01,0.000000000000000000e+00
1.200000000000000000e+01,2.142342172840232450e+01,0.000000000000000000e+00
1.300000000000000000e+01,2.242547141655313325e+01,0.000000000000000000e+00
1.400000000000000000e+01,2.418907108009140572e+01,0.000000000000000000e+00
1.500000000000000000e+01,2.274664167824114003e+01,-1.161478533649609624e+00
1.600000000000000000e+01,2.027712909323113877e+01,-3.149988926177246906e+00
1.700000000000000000e+01,1.985122800302332280e+01,-3.492934635062410642e+00
1.800000000000000000e+01,2.232024677289272674e+01,-1.504821874255718228e+00
1.900000000000000000e+01,1.628551296572153717e+01,-6.364133369381860916e+00
2.000000000000000000e+01,2.124377607401843804e+01,-2.371621737903442551e+00
2.100000000000000000e+01,1.583130921855893192e+01,-6.729869052220739611e+00
2.200000000000000000e+01,2.553279848648004702e+01,0.000000000000000000e+00
2.300000000000000000e+01,1.514351584061024525e+01,-8.276149954675883436e+00
2.400000000000000000e+01,1.652762917765675610e+01,-7.173558955650778834e+00
2.500000000000000000e+01,1.882109174179744571e+01,-5.346576213602691752e+00
2.600000000000000000e+01,4.938480054614169390e+00,-1.640552802018776291e+01
2.700000000000000000e+01,6.053710974559733948e+00,-1.551712998134627597e+01
2.800000000000000000e+01,1.919506966933792746e+00,-1.881045575528085934e+01
2.900000000000000000e+01,9.776714691509225119e+00,-1.255136823498173015e+01
