Using device: cuda
Loading data from /work/nvme/bemc/abagchi2/finance-diffusion/data/data_clean.pt...
  Shape: 150 months, 200 assets, 30 factors (subset of 350)
Epoch 1/1000  Loss: 0.906775
Epoch 2/1000  Loss: 0.647222
Epoch 3/1000  Loss: 0.444220
Epoch 4/1000  Loss: 0.302143
Epoch 5/1000  Loss: 0.194385
Epoch 6/1000  Loss: 0.119225
Epoch 7/1000  Loss: 0.079778
Epoch 8/1000  Loss: 0.061401
Epoch 9/1000  Loss: 0.070484
Epoch 10/1000  Loss: 0.039996
Epoch 11/1000  Loss: 0.038999
Epoch 12/1000  Loss: 0.047660
Epoch 13/1000  Loss: 0.051721
Epoch 14/1000  Loss: 0.051934
Epoch 15/1000  Loss: 0.035465
Epoch 16/1000  Loss: 0.046983
Epoch 17/1000  Loss: 0.049443
Epoch 18/1000  Loss: 0.055084
Epoch 19/1000  Loss: 0.056811
Epoch 20/1000  Loss: 0.047032
Epoch 21/1000  Loss: 0.035315
Epoch 22/1000  Loss: 0.059115
Epoch 23/1000  Loss: 0.041220
Epoch 24/1000  Loss: 0.037962
Epoch 25/1000  Loss: 0.030462
Epoch 26/1000  Loss: 0.027863
Epoch 27/1000  Loss: 0.031949
Epoch 28/1000  Loss: 0.052395
Epoch 29/1000  Loss: 0.056109
Epoch 30/1000  Loss: 0.051911
Epoch 31/1000  Loss: 0.035399
Epoch 32/1000  Loss: 0.064781
Epoch 33/1000  Loss: 0.054400
Epoch 34/1000  Loss: 0.074311
Epoch 35/1000  Loss: 0.066143
Epoch 36/1000  Loss: 0.018679
Epoch 37/1000  Loss: 0.049456
Epoch 38/1000  Loss: 0.034006
Epoch 39/1000  Loss: 0.035138
Epoch 40/1000  Loss: 0.044254
Epoch 41/1000  Loss: 0.045956
Epoch 42/1000  Loss: 0.049575
Epoch 43/1000  Loss: 0.039920
Epoch 44/1000  Loss: 0.040475
Epoch 45/1000  Loss: 0.024006
Epoch 46/1000  Loss: 0.034060
Epoch 47/1000  Loss: 0.055032
Epoch 48/1000  Loss: 0.020640
Epoch 49/1000  Loss: 0.038081
Epoch 50/1000  Loss: 0.035180
Epoch 51/1000  Loss: 0.070705
Epoch 52/1000  Loss: 0.040054
Epoch 53/1000  Loss: 0.062916
Epoch 54/1000  Loss: 0.059861
Epoch 55/1000  Loss: 0.061184
Epoch 56/1000  Loss: 0.040880
Epoch 57/1000  Loss: 0.030077
Epoch 58/1000  Loss: 0.063439
Epoch 59/1000  Loss: 0.023600
Epoch 60/1000  Loss: 0.029035
Epoch 61/1000  Loss: 0.030487
Epoch 62/1000  Loss: 0.040794
Epoch 63/1000  Loss: 0.041399
Epoch 64/1000  Loss: 0.066336
Epoch 65/1000  Loss: 0.045992
Epoch 66/1000  Loss: 0.024535
Epoch 67/1000  Loss: 0.057641
Epoch 68/1000  Loss: 0.067447
Epoch 69/1000  Loss: 0.039358
Epoch 70/1000  Loss: 0.039971
Epoch 71/1000  Loss: 0.039813
Epoch 72/1000  Loss: 0.038734
Epoch 73/1000  Loss: 0.023384
Epoch 74/1000  Loss: 0.028875
Epoch 75/1000  Loss: 0.023395
Epoch 76/1000  Loss: 0.033915
Epoch 77/1000  Loss: 0.034872
Epoch 78/1000  Loss: 0.033104
Epoch 79/1000  Loss: 0.050270
Epoch 80/1000  Loss: 0.056202
Epoch 81/1000  Loss: 0.075252
Epoch 82/1000  Loss: 0.057545
Epoch 83/1000  Loss: 0.056112
Epoch 84/1000  Loss: 0.043762
Epoch 85/1000  Loss: 0.050339
Epoch 86/1000  Loss: 0.025850
Epoch 87/1000  Loss: 0.034711
Epoch 88/1000  Loss: 0.043953
Epoch 89/1000  Loss: 0.056503
Epoch 90/1000  Loss: 0.036163
Epoch 91/1000  Loss: 0.055531
Epoch 92/1000  Loss: 0.064743
Epoch 93/1000  Loss: 0.047035
Epoch 94/1000  Loss: 0.038668
Epoch 95/1000  Loss: 0.065557
Epoch 96/1000  Loss: 0.033550
Epoch 97/1000  Loss: 0.036533
Epoch 98/1000  Loss: 0.027656
Epoch 99/1000  Loss: 0.031837
Epoch 100/1000  Loss: 0.045531
Epoch 101/1000  Loss: 0.035661
Epoch 102/1000  Loss: 0.041286
Epoch 103/1000  Loss: 0.050885
Epoch 104/1000  Loss: 0.068230
Epoch 105/1000  Loss: 0.034674
Epoch 106/1000  Loss: 0.032986
Epoch 107/1000  Loss: 0.048394
Epoch 108/1000  Loss: 0.037588
Epoch 109/1000  Loss: 0.037139
Epoch 110/1000  Loss: 0.030078
Epoch 111/1000  Loss: 0.028950
Epoch 112/1000  Loss: 0.038113
Epoch 113/1000  Loss: 0.041102
Epoch 114/1000  Loss: 0.041164
Epoch 115/1000  Loss: 0.029188
Epoch 116/1000  Loss: 0.047773
Epoch 117/1000  Loss: 0.028727
Epoch 118/1000  Loss: 0.068270
Epoch 119/1000  Loss: 0.045377
Epoch 120/1000  Loss: 0.044846
Epoch 121/1000  Loss: 0.043441
Epoch 122/1000  Loss: 0.035215
Epoch 123/1000  Loss: 0.038212
Epoch 124/1000  Loss: 0.046136
Epoch 125/1000  Loss: 0.040701
Epoch 126/1000  Loss: 0.047469
Epoch 127/1000  Loss: 0.051760
Epoch 128/1000  Loss: 0.038108
Epoch 129/1000  Loss: 0.042105
Epoch 130/1000  Loss: 0.017093
Epoch 131/1000  Loss: 0.021649
Epoch 132/1000  Loss: 0.021963
Epoch 133/1000  Loss: 0.020679
Epoch 134/1000  Loss: 0.026344
Epoch 135/1000  Loss: 0.050979
Epoch 136/1000  Loss: 0.030170
Epoch 137/1000  Loss: 0.035805
Epoch 138/1000  Loss: 0.036273
Epoch 139/1000  Loss: 0.043510
Epoch 140/1000  Loss: 0.030436
Epoch 141/1000  Loss: 0.038309
Epoch 142/1000  Loss: 0.059626
Epoch 143/1000  Loss: 0.057453
Epoch 144/1000  Loss: 0.031060
Epoch 145/1000  Loss: 0.053247
Epoch 146/1000  Loss: 0.050960
Epoch 147/1000  Loss: 0.029281
Epoch 148/1000  Loss: 0.037168
Epoch 149/1000  Loss: 0.042104
Epoch 150/1000  Loss: 0.033066
Epoch 151/1000  Loss: 0.057606
Epoch 152/1000  Loss: 0.037058
Epoch 153/1000  Loss: 0.048299
Epoch 154/1000  Loss: 0.034322
Epoch 155/1000  Loss: 0.025697
Epoch 156/1000  Loss: 0.054885
Epoch 157/1000  Loss: 0.046163
Epoch 158/1000  Loss: 0.041602
Epoch 159/1000  Loss: 0.022214
Epoch 160/1000  Loss: 0.068061
Epoch 161/1000  Loss: 0.037986
Epoch 162/1000  Loss: 0.052993
Epoch 163/1000  Loss: 0.034643
Epoch 164/1000  Loss: 0.042039
Epoch 165/1000  Loss: 0.033569
Epoch 166/1000  Loss: 0.048908
Epoch 167/1000  Loss: 0.047155
Epoch 168/1000  Loss: 0.027226
Epoch 169/1000  Loss: 0.042494
Epoch 170/1000  Loss: 0.045653
Epoch 171/1000  Loss: 0.041500
Epoch 172/1000  Loss: 0.035587
Epoch 173/1000  Loss: 0.051918
Epoch 174/1000  Loss: 0.037692
Epoch 175/1000  Loss: 0.041584
Epoch 176/1000  Loss: 0.050269
Epoch 177/1000  Loss: 0.053322
Epoch 178/1000  Loss: 0.035012
Epoch 179/1000  Loss: 0.050810
Epoch 180/1000  Loss: 0.046086
Epoch 181/1000  Loss: 0.044525
Epoch 182/1000  Loss: 0.046699
Epoch 183/1000  Loss: 0.041706
Epoch 184/1000  Loss: 0.044309
Epoch 185/1000  Loss: 0.036733
Epoch 186/1000  Loss: 0.024395
Epoch 187/1000  Loss: 0.076398
Epoch 188/1000  Loss: 0.036973
Epoch 189/1000  Loss: 0.037303
Epoch 190/1000  Loss: 0.036534
Epoch 191/1000  Loss: 0.049530
Epoch 192/1000  Loss: 0.045626
Epoch 193/1000  Loss: 0.033305
Epoch 194/1000  Loss: 0.016619
Epoch 195/1000  Loss: 0.044528
Epoch 196/1000  Loss: 0.039072
Epoch 197/1000  Loss: 0.030852
Epoch 198/1000  Loss: 0.027859
Epoch 199/1000  Loss: 0.049564
Epoch 200/1000  Loss: 0.041587
Epoch 201/1000  Loss: 0.066474
Epoch 202/1000  Loss: 0.025871
Epoch 203/1000  Loss: 0.052155
Epoch 204/1000  Loss: 0.025571
Epoch 205/1000  Loss: 0.060211
Epoch 206/1000  Loss: 0.021896
Epoch 207/1000  Loss: 0.031136
Epoch 208/1000  Loss: 0.038464
Epoch 209/1000  Loss: 0.038389
Epoch 210/1000  Loss: 0.041546
Epoch 211/1000  Loss: 0.039248
Epoch 212/1000  Loss: 0.042506
Epoch 213/1000  Loss: 0.051593
Epoch 214/1000  Loss: 0.042897
Epoch 215/1000  Loss: 0.023283
Epoch 216/1000  Loss: 0.044249
Epoch 217/1000  Loss: 0.036849
Epoch 218/1000  Loss: 0.045504
Epoch 219/1000  Loss: 0.047494
Epoch 220/1000  Loss: 0.059154
Epoch 221/1000  Loss: 0.046520
Epoch 222/1000  Loss: 0.028609
Epoch 223/1000  Loss: 0.040116
Epoch 224/1000  Loss: 0.050280
Epoch 225/1000  Loss: 0.048630
Epoch 226/1000  Loss: 0.037736
Epoch 227/1000  Loss: 0.026704
Epoch 228/1000  Loss: 0.052660
Epoch 229/1000  Loss: 0.045644
Epoch 230/1000  Loss: 0.059639
Epoch 231/1000  Loss: 0.023461
Epoch 232/1000  Loss: 0.030911
Epoch 233/1000  Loss: 0.048096
Epoch 234/1000  Loss: 0.027809
Epoch 235/1000  Loss: 0.036484
Epoch 236/1000  Loss: 0.051093
Epoch 237/1000  Loss: 0.039447
Epoch 238/1000  Loss: 0.017332
Epoch 239/1000  Loss: 0.027489
Epoch 240/1000  Loss: 0.056658
Epoch 241/1000  Loss: 0.045918
Epoch 242/1000  Loss: 0.047619
Epoch 243/1000  Loss: 0.027025
Epoch 244/1000  Loss: 0.047317
Epoch 245/1000  Loss: 0.049300
Epoch 246/1000  Loss: 0.054244
Epoch 247/1000  Loss: 0.061373
Epoch 248/1000  Loss: 0.053848
Epoch 249/1000  Loss: 0.044341
Epoch 250/1000  Loss: 0.041257
Epoch 251/1000  Loss: 0.044684
Epoch 252/1000  Loss: 0.030893
Epoch 253/1000  Loss: 0.047902
Epoch 254/1000  Loss: 0.050147
Epoch 255/1000  Loss: 0.029451
Epoch 256/1000  Loss: 0.050456
Epoch 257/1000  Loss: 0.071069
Epoch 258/1000  Loss: 0.022153
Epoch 259/1000  Loss: 0.041075
Epoch 260/1000  Loss: 0.031052
Epoch 261/1000  Loss: 0.033204
Epoch 262/1000  Loss: 0.030917
Epoch 263/1000  Loss: 0.035633
Epoch 264/1000  Loss: 0.021808
Epoch 265/1000  Loss: 0.060879
Epoch 266/1000  Loss: 0.048038
Epoch 267/1000  Loss: 0.054509
Epoch 268/1000  Loss: 0.031579
Epoch 269/1000  Loss: 0.053376
Epoch 270/1000  Loss: 0.039747
Epoch 271/1000  Loss: 0.035366
Epoch 272/1000  Loss: 0.033962
Epoch 273/1000  Loss: 0.026592
Epoch 274/1000  Loss: 0.036092
Epoch 275/1000  Loss: 0.051374
Epoch 276/1000  Loss: 0.039546
Epoch 277/1000  Loss: 0.027254
Epoch 278/1000  Loss: 0.025055
Epoch 279/1000  Loss: 0.053116
Epoch 280/1000  Loss: 0.015495
Epoch 281/1000  Loss: 0.080292
Epoch 282/1000  Loss: 0.044481
Epoch 283/1000  Loss: 0.032535
Epoch 284/1000  Loss: 0.048235
Epoch 285/1000  Loss: 0.021814
Epoch 286/1000  Loss: 0.041367
Epoch 287/1000  Loss: 0.056919
Epoch 288/1000  Loss: 0.051225
Epoch 289/1000  Loss: 0.027927
Epoch 290/1000  Loss: 0.050105
Epoch 291/1000  Loss: 0.032497
Epoch 292/1000  Loss: 0.028674
Epoch 293/1000  Loss: 0.049990
Epoch 294/1000  Loss: 0.029143
Epoch 295/1000  Loss: 0.014293
Epoch 296/1000  Loss: 0.040964
Epoch 297/1000  Loss: 0.038470
Epoch 298/1000  Loss: 0.065298
Epoch 299/1000  Loss: 0.029907
Epoch 300/1000  Loss: 0.040581
Epoch 301/1000  Loss: 0.027394
Epoch 302/1000  Loss: 0.045457
Epoch 303/1000  Loss: 0.027353
Epoch 304/1000  Loss: 0.031046
Epoch 305/1000  Loss: 0.073678
Epoch 306/1000  Loss: 0.049034
Epoch 307/1000  Loss: 0.043300
Epoch 308/1000  Loss: 0.026260
Epoch 309/1000  Loss: 0.042167
Epoch 310/1000  Loss: 0.056062
Epoch 311/1000  Loss: 0.026170
Epoch 312/1000  Loss: 0.023389
Epoch 313/1000  Loss: 0.026195
Epoch 314/1000  Loss: 0.039093
Epoch 315/1000  Loss: 0.030237
Epoch 316/1000  Loss: 0.036429
Epoch 317/1000  Loss: 0.048465
Epoch 318/1000  Loss: 0.026324
Epoch 319/1000  Loss: 0.045053
Epoch 320/1000  Loss: 0.046917
Epoch 321/1000  Loss: 0.034028
Epoch 322/1000  Loss: 0.029938
Epoch 323/1000  Loss: 0.025574
Epoch 324/1000  Loss: 0.040676
Epoch 325/1000  Loss: 0.035717
Epoch 326/1000  Loss: 0.040637
Epoch 327/1000  Loss: 0.040114
Epoch 328/1000  Loss: 0.055396
Epoch 329/1000  Loss: 0.051023
